label,id,name,source_document,purpose,description,characteristics
BasePractice,MAN.7.BP7,null,CS_PAM_2.0,null,"Take corrective action. When risk treatment activities are not effective, take appropriate corrective action.",null
BasePractice,SEC.1.BP1,null,CS_PAM_2.0,null,Specify cybersecurity goals and cybersecurity requirements. Specify cybersecurity goals for the threat scenarios according to the decisions regarding risk treatment to achieve risk reduction. Specify functional and non-functional cybersecurity requirements for the cybersecurity goals. Specify these according to defined characteristics for requirements.,null
BasePractice,SEC.1.BP2,null,CS_PAM_2.0,null,Ensure consistency and establish bidirectional traceability. Ensure consistency and establish bidirectional traceability between the cybersecurity requirements and the cybersecurity goals. Ensure consistency and establish bidirectional traceability between the cybersecurity goals and the threat scenarios.,null
BasePractice,SEC.1.BP3,null,CS_PAM_2.0,null,Communicate agreed cybersecurity requirements. Communicate agreed cybersecurity requirements to all affected parties.,null
BasePractice,SEC.2.BP1,null,CS_PAM_2.0,null,"Refine the details of the architecture. The architecture of the system, software, and hardware is refined based on cybersecurity requirements.",null
BasePractice,SEC.2.BP2,null,CS_PAM_2.0,null,"Ensure consistency and establish bidirectional traceability for cybersecurity requirements. Ensure consistency and establish bidirectional traceability between cybersecurity requirements and system architecture, software architecture and components of hardware architecture. Ensure consistency and establish bidirectional traceability between cybersecurity requirements and software detailed design and hardware detailed design.",null
BasePractice,SEC.2.BP3,null,CS_PAM_2.0,null,Select cybersecurity controls. Select appropriate cybersecurity controls to achieve or support the cybersecurity requirements including an explanation of how the related risk is mitigated.,null
BasePractice,SEC.2.BP4,null,CS_PAM_2.0,null,"Analyze architecture for weaknesses. Analyze the architecture of the system, software, and hardware, incl. interfaces and detailed design regarding weaknesses to identify vulnerabilities. Document the design decisions.",null
BasePractice,SEC.2.BP5,null,CS_PAM_2.0,null,Refine the detailed design. The detailed design is refined based on the architecture of the software and hardware.,null
BasePractice,SEC.2.BP6,null,CS_PAM_2.0,null,Ensure consistency and establish bidirectional traceability for architecture and detailed design. Ensure consistency and bidirectional traceability between the software architecture and software detailed design. Ensure consistency and bidirectional traceability between the components of hardware architecture and hardware detailed design.,null
BasePractice,SEC.2.BP7,null,CS_PAM_2.0,null,Communicate agreed results of cybersecurity implementation. Communicate the agreed results of the cybersecurity implementation to all affected parties.,null
BasePractice,SEC.3.BP1,null,CS_PAM_2.0,null,Specify risk treatment verification measures. Specify risk treatment verification measures suitable to provide evidence of compliance of the implementation with the cybersecurity requirements and the refined architectural design and detailed design.,null
BasePractice,SEC.3.BP2,null,CS_PAM_2.0,null,Select verification measures. Document the selection of verification measures considering selection criteria including criteria for regression verification. The documented selection of verification measures shall have sufficient coverage according to the release scope.,null
BasePractice,SEC.3.BP3,null,CS_PAM_2.0,null,Perform risk treatment verification activities. Verify the implementation of the design and component integration using the selected risk treatment verification measures. Record the risk treatment verification results including pass/fail status and corresponding verification measure data.,null
BasePractice,SEC.3.BP4,null,CS_PAM_2.0,null,"Ensure consistency and establish bidirectional traceability. Ensure consistency and establish bidirectional traceability between the risk treatment verification measures and the cybersecurity requirements, the refined architectural design, detailed design and software units. Establish bidirectional traceability between the verification results and risk treatment verification measures.",null
BasePractice,SEC.3.BP5,null,CS_PAM_2.0,null,Summarize and communicate results. Summarize the risk treatment verification results and communicate them to all affected parties.,null
BasePractice,SEC.4.BP1,null,CS_PAM_2.0,null,Specify risk treatment validation measures. Specify the risk treatment validation measures to provide evidence for achievement of the associated cybersecurity goals.,null
BasePractice,SEC.4.BP2,null,CS_PAM_2.0,null,Select validation measures. Document the selection of validation measures according to defined criteria including criteria for regression validation. The documented selection of validation measures shall have sufficient coverage of the cybersecurity goals.,null
BasePractice,SEC.4.BP3,null,CS_PAM_2.0,null,Perform risk treatment validation activities. Validate the integrated system using the selected risk treatment validation measures. Record the validation results and corresponding validation measure data.,null
BasePractice,SEC.4.BP4,null,CS_PAM_2.0,null,Ensure consistency and establish bidirectional traceability. Ensure consistency and establish bidirectional traceability between risk treatment validation measures and cybersecurity goals. Establish bidirectional traceability between validation results and validation measures.,null
BasePractice,SEC.4.BP5,null,CS_PAM_2.0,null,Summarize and communicate results. Summarize the risk treatment validation results and communicate them to all affected parties.,null
Note,ACQ.2.BP1.NOTE.1,null,CS_PAM_2.0,null,null,null
Note,ACQ.2.BP2.NOTE.2,null,CS_PAM_2.0,null,null,null
Note,ACQ.2.BP4.NOTE.3,null,CS_PAM_2.0,null,null,null
Note,ACQ.2.BP4.NOTE.4,null,CS_PAM_2.0,null,null,null
Note,MAN.7.BP1.NOTE.1,null,CS_PAM_2.0,null,null,null
Note,MAN.7.BP1.NOTE.2,null,CS_PAM_2.0,null,null,null
Note,MAN.7.BP1.NOTE.3,null,CS_PAM_2.0,null,null,null
